2026-01-06 01:04:26,0.48,385,49.2,gruia,33761:8|443:99|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|58594:1|33266:1|36264:1|46077:1|40538:1|35038:1|49988:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:41|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:34.1:5.5|38930:language_server:11.0:9.2|1795:cinnamon:3.7:3.0
2026-01-06 01:04:36,0.49,385,49.1,gruia,33761:8|443:102|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|58594:1|33266:1|36264:1|46077:1|40538:1|35038:1|49988:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:42|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:34.1:5.6|38930:language_server:11.0:8.2|1795:cinnamon:3.7:3.0
2026-01-06 01:12:31,0.66,384,51.0,gruia,53952:1|443:23|33761:6|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:44|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.7:6.4|38930:language_server:10.9:10.3|121901:client_gui_sfml:8.5:0.4
2026-01-06 01:12:41,0.56,384,51.0,gruia,53952:1|443:24|33761:6|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:45|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.6:6.4|38930:language_server:10.9:10.3|121901:client_gui_sfml:8.0:0.4
2026-01-06 01:12:52,0.47,384,51.0,gruia,53952:1|443:22|33761:6|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:43|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.6:6.4|38930:language_server:10.9:10.3|121901:client_gui_sfml:8.0:0.4
2026-01-06 01:13:02,0.40,383,51.0,gruia,53952:1|443:22|33761:6|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:43|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.6:6.4|38930:language_server:10.9:10.3|121901:client_gui_sfml:9.8:0.4
2026-01-06 01:13:12,0.41,383,51.1,gruia,53952:1|443:23|33761:6|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:44|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.6:6.4|121901:client_gui_sfml:10.9:0.4|38930:language_server:10.9:10.3
2026-01-06 01:13:22,0.35,383,51.1,gruia,53952:1|33761:6|443:22|33252:1|38029:2|44009:1|35074:1|39712:1|59372:1|39362:1|36740:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:45|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.6:6.4|121901:client_gui_sfml:11.0:0.4|38930:language_server:10.9:10.3
2026-01-06 01:13:32,0.29,383,51.0,gruia,53952:1|33761:6|443:17|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|2444:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:40|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.6:6.4|38930:language_server:10.9:10.3|121901:client_gui_sfml:10.1:0.4
2026-01-06 01:13:42,0.32,380,50.8,gruia,33761:6|443:15|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:38|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.5:6.4|38930:language_server:10.9:10.3|1795:cinnamon:3.7:3.0
2026-01-06 01:13:52,0.27,380,50.8,gruia,33761:6|443:13|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:36|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.5:6.4|38930:language_server:10.9:10.3|1795:cinnamon:3.7:3.0
2026-01-06 01:14:02,0.23,380,46.1,gruia,33761:6|443:13|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:36|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.5:6.4|38930:language_server:10.9:5.5|1795:cinnamon:3.7:3.0
2026-01-06 01:14:12,0.19,387,46.0,gruia,33761:6|443:14|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:37|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.5:6.4|38930:language_server:10.9:5.5|1795:cinnamon:3.7:3.0
2026-01-06 01:14:22,0.24,388,45.8,gruia,33761:6|443:14|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:37|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.5:6.4|38930:language_server:10.9:5.5|1795:cinnamon:3.7:3.0
2026-01-06 01:14:32,0.21,386,45.8,gruia,33761:6|443:13|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|44009:1|33266:1|36264:1|58800:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:39|UDP:5|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.5:6.4|38930:language_server:10.9:5.5|1795:cinnamon:3.7:3.0
2026-01-06 01:14:42,0.41,388,45.8,gruia,33761:6|443:11|33252:1|38029:2|35074:1|39712:1|59372:1|39362:1|33266:1|36264:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:5|UDPLITE:0|RAW:0|FRAG:0,122720:ps:100:0.0|38576:antigravity:33.4:6.4|38930:language_server:10.9:5.5
2026-01-06 01:14:52,0.35,388,47.7,gruia,33761:6|443:10|33252:1|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,122771:ps:100:0.0|38576:antigravity:33.4:7.2|38930:language_server:10.9:6.4
2026-01-06 01:15:02,0.30,390,46.4,gruia,33761:6|443:8|33252:1|39712:1|59372:1|39362:1|38029:2|22:1|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:12|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.4:5.7|122783:filezilla:19.5:0.4|38930:language_server:10.9:6.4
2026-01-06 01:15:12,0.33,390,46.2,gruia,33761:6|443:8|33252:1|39712:1|59372:1|39362:1|38029:2|22:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:8|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.4:5.6|122783:filezilla:15.5:0.4|38930:language_server:10.9:6.4
2026-01-06 01:15:22,0.50,390,46.1,gruia,33761:6|443:8|33252:1|39712:1|59372:1|39362:1|38029:2|22:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.4:5.6|122783:filezilla:14.3:0.4|38930:language_server:10.9:6.4
2026-01-06 01:15:32,0.50,391,45.9,gruia,33761:6|443:7|33252:1|39712:1|59372:1|39362:1|38029:2|22:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,122927:ps:100:0.0|38576:antigravity:33.4:5.7|122783:filezilla:12.6:0.4
2026-01-06 01:15:42,0.42,392,45.9,gruia,33761:6|443:6|33252:1|22:3|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.4:5.6|38930:language_server:10.9:6.4|122783:filezilla:10.0:0.4
2026-01-06 01:15:52,0.36,392,45.8,gruia,33761:6|443:6|33252:1|22:3|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.3:5.7|38930:language_server:10.8:6.4|122783:filezilla:8.3:0.4
2026-01-06 01:16:02,0.30,391,44.6,gruia,33761:6|443:4|33252:1|22:3|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.3:5.7|38930:language_server:10.8:5.6|122783:filezilla:7.1:0.4
2026-01-06 01:16:12,0.25,391,44.9,gruia,33761:6|443:4|33252:1|22:3|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.3:5.7|38930:language_server:10.8:5.6|122783:filezilla:6.2:0.4
2026-01-06 01:16:22,0.21,390,44.8,gruia,33761:6|443:3|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.3:5.7|38930:language_server:10.8:5.6|122783:filezilla:5.7:0.4
2026-01-06 01:16:32,0.34,391,44.9,gruia,33761:6|443:3|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.3:5.7|38930:language_server:10.8:5.6|122783:filezilla:5.7:0.4
2026-01-06 01:16:42,0.37,391,44.9,gruia,33761:6|443:3|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.2:5.7|38930:language_server:10.8:5.6|122783:filezilla:5.6:0.4
2026-01-06 01:16:52,0.39,392,44.9,gruia,33761:6|443:2|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.2:5.7|38930:language_server:10.8:5.6|122783:filezilla:5.8:0.4
2026-01-06 01:17:02,0.41,393,44.9,gruia,33761:6|443:2|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.2:5.7|38930:language_server:10.8:5.6|122783:filezilla:5.3:0.4
2026-01-06 01:17:13,0.34,393,45.1,gruia,33761:6|443:2|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:34|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.2:5.7|38930:language_server:10.8:5.6|122783:filezilla:5.0:0.4
2026-01-06 01:17:23,0.29,395,45.2,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.2:5.7|38930:language_server:10.8:5.6|123280:client_gui_sfml:8.6:0.3
2026-01-06 01:17:33,0.48,395,45.2,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.1:5.7|38930:language_server:10.8:5.6|123280:client_gui_sfml:7.2:0.4
2026-01-06 01:17:43,0.71,395,45.2,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.1:5.7|38930:language_server:10.8:5.6|123280:client_gui_sfml:7.4:0.4
2026-01-06 01:17:53,0.99,395,45.2,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.1:5.7|38930:language_server:10.8:5.6|123280:client_gui_sfml:7.6:0.4
2026-01-06 01:18:03,0.83,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.1:5.7|38930:language_server:10.8:4.6|123280:client_gui_sfml:8.1:0.4
2026-01-06 01:18:13,0.79,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.1:5.7|38930:language_server:10.8:4.6|123280:client_gui_sfml:8.4:0.4
2026-01-06 01:18:23,0.75,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.1:5.7|38930:language_server:10.8:4.6|123280:client_gui_sfml:8.5:0.4
2026-01-06 01:18:33,0.63,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.0:5.7|38930:language_server:10.8:4.7|123280:client_gui_sfml:8.6:0.4
2026-01-06 01:18:43,0.53,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.0:5.7|38930:language_server:10.8:4.7|123280:client_gui_sfml:8.2:0.4
2026-01-06 01:18:53,0.45,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.0:5.7|38930:language_server:10.8:4.7|123280:client_gui_sfml:7.8:0.4
2026-01-06 01:19:03,0.46,395,44.3,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.0:5.7|38930:language_server:10.8:4.7|123280:client_gui_sfml:7.5:0.4
2026-01-06 01:19:13,0.62,395,44.6,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,38576:antigravity:33.0:5.8|38930:language_server:10.8:4.7|123280:client_gui_sfml:7.2:0.4
2026-01-06 01:19:23,0.52,395,44.5,gruia,33761:6|443:2|2444:1|33252:1|22:2|39712:1|59372:1|39362:1|38029:2|33266:1|36264:1|56204:1|46077:1|40538:1|35038:1,53|44009|2444|33761|9090|9092|9101|9102|631|38029|53|46077|43287|43083|631,TCP:35|UDP:6|UDPLITE:0|RAW:0|FRAG:0,123597:ps:100:0.0|38576:antigravity:32.9:5.8|38930:language_server:10.8:4.7
